Company_ID,Company_Name,Sector,Region,Year,Quarter,Period,Revenue,Operating_Expenses,Marketing_Spend,Net_Profit,Employees,Customer_Count,Profit_Margin_%
C021,SteelCore IN,Industrial,Saudi Arabia,2021,Q4,2021Q4,4549572.51,2841899.4,328604.42,1379068.69,112,2342,30.31
C021,SteelCore IN,Industrial,Saudi Arabia,2022,Q1,2022Q1,4404509.04,3185425.18,290081.39,929002.4699999999,114,3848,21.09
C021,SteelCore IN,Industrial,Saudi Arabia,2022,Q2,2022Q2,5138374.15,3209998.65,346903.39,1581472.1100000003,117,3530,30.78
C021,SteelCore IN,Industrial,Saudi Arabia,2022,Q3,2022Q3,4613078.06,2905349.14,403436.1,1304292.8199999994,119,2373,28.27
C021,SteelCore IN,Industrial,Saudi Arabia,2022,Q4,2022Q4,4416318.54,2436323.9,159489.1,1820505.54,122,2131,41.22
C021,SteelCore IN,Industrial,Saudi Arabia,2023,Q1,2023Q1,4795824.6,3129492.7,379038.66,1287293.2399999995,120,2471,26.84
C021,SteelCore IN,Industrial,Saudi Arabia,2023,Q2,2023Q2,4714090.44,2678915.29,343389.26,1691785.8900000004,123,2293,35.89
C021,SteelCore IN,Industrial,Saudi Arabia,2023,Q3,2023Q3,4719301.26,2668429.95,146056.67,1904814.6399999997,125,3100,40.36
C021,SteelCore IN,Industrial,Saudi Arabia,2023,Q4,2023Q4,4521226.41,3095115.56,300227.08,1125883.77,124,2055,24.9
C021,SteelCore IN,Industrial,Saudi Arabia,2024,Q1,2024Q1,4978783.12,3249762.32,268091.98,1460928.8200000003,125,3261,29.34
C021,SteelCore IN,Industrial,Saudi Arabia,2024,Q2,2024Q2,4960252.61,3262191.42,322748.43,1375312.7600000005,122,2136,27.73
C021,SteelCore IN,Industrial,Saudi Arabia,2024,Q3,2024Q3,5023464.11,3600460.53,342988.34,1080015.2400000005,125,4805,21.5
C021,SteelCore IN,Industrial,Saudi Arabia,2024,Q4,2024Q4,4400985.44,3146478.59,148931.02,1105575.8300000005,125,5256,25.12
C022,BuildTech IN,Industrial,Morocco,2020,Q1,2020Q1,4092803.74,2481088.8,174360.65,1437354.2900000005,222,4133,35.12
C022,BuildTech IN,Industrial,Morocco,2020,Q2,2020Q2,4502661.1,2643644.45,154123.91,1704892.7399999995,222,2061,37.86
C022,BuildTech IN,Industrial,Morocco,2020,Q3,2020Q3,4499323.5,3306607.78,137129.77,1055585.9500000002,223,3648,23.46
C022,BuildTech IN,Industrial,Morocco,2020,Q4,2020Q4,3499842.1,2504875.91,179287.63,815678.5599999999,224,1487,23.31
C022,BuildTech IN,Industrial,Morocco,2021,Q1,2021Q1,5117363.16,3777761.13,287202.28500000003,1052399.745,226,3091,20.57
C022,BuildTech IN,Industrial,Morocco,2021,Q2,2021Q2,5248258.59,3720475.43,321697.07,1206086.0899999996,228,3310,22.98
C022,BuildTech IN,Industrial,Morocco,2021,Q3,2021Q3,6016422.37,4119619.38,238382.23,1658420.7600000002,231,5054,27.56
C022,BuildTech IN,Industrial,Morocco,2021,Q4,2021Q4,4800443.21,3351310.52,267752.0,1181380.69,233,2241,24.61
C022,BuildTech IN,Industrial,Morocco,2022,Q1,2022Q1,5405726.62,3087043.42,277077.44,2041605.7600000002,225,2948,37.77
C022,BuildTech IN,Industrial,Morocco,2022,Q2,2022Q2,5482896.16,3282861.58,219402.83,1980631.75,234,2643,36.12
C022,BuildTech IN,Industrial,Morocco,2022,Q3,2022Q3,4933815.12,3247343.38,274994.38,1411477.3600000003,232,4518,28.61
C022,BuildTech IN,Industrial,Morocco,2022,Q4,2022Q4,5350204.17,3527587.84,265654.38,1556961.9500000002,229,2223,29.1
C022,BuildTech IN,Industrial,Morocco,2023,Q1,2023Q1,5747587.66,4288201.09,323852.04,1135534.5300000003,228,2736,19.76
C022,BuildTech IN,Industrial,Morocco,2023,Q2,2023Q2,6005487.96,3912941.82,253785.81,1838760.33,225,2796,30.62
C022,BuildTech IN,Industrial,Morocco,2023,Q3,2023Q3,5313245.31,3158087.24,441728.26,1713429.8099999994,222,2600,32.25
C022,BuildTech IN,Industrial,Morocco,2023,Q4,2023Q4,5224814.71,3747360.11,324666.83,1152787.77,221,3215,22.06
C022,BuildTech IN,Industrial,Morocco,2024,Q1,2024Q1,5667855.8,4047527.78,343663.11,1276664.9100000001,223,6889,22.52
C022,BuildTech IN,Industrial,Morocco,2024,Q2,2024Q2,5289964.66,3759617.73,281794.12,1248552.81,225,5788,23.6
C022,BuildTech IN,Industrial,Morocco,2024,Q3,2024Q3,5245270.87,3774421.26,391217.96,1079631.6500000004,226,3349,20.58
C022,BuildTech IN,Industrial,Morocco,2024,Q4,2024Q4,5193452.65,3306642.46,406277.95,1480532.2400000005,225,3720,28.51
C023,IronWorks IN,Industrial,Jordan,2020,Q1,2020Q1,4452965.73,3276749.03,227086.54,949130.1600000006,203,1995,21.31
C023,IronWorks IN,Industrial,Jordan,2020,Q2,2020Q2,4833054.35,3435813.16,146532.45,1250708.7399999995,200,5293,25.88
C023,IronWorks IN,Industrial,Jordan,2020,Q3,2020Q3,4898611.17,3480955.13,367909.31,1049746.73,200,2523,21.43
C023,IronWorks IN,Industrial,Jordan,2020,Q4,2020Q4,4235188.39,2473249.23,315670.58,1446268.5799999996,197,2041,34.15
C023,IronWorks IN,Industrial,Jordan,2021,Q1,2021Q1,6088309.84,4291409.34,340883.17,1456017.33,197,2914,23.91
C023,IronWorks IN,Industrial,Jordan,2021,Q2,2021Q2,6758827.94,4685756.33,394953.96,1678117.6500000004,198,5068,24.83
C023,IronWorks IN,Industrial,Jordan,2021,Q3,2021Q3,5819427.26,3790844.34,491568.83,1537014.0899999999,196,2648,26.41
C023,IronWorks IN,Industrial,Jordan,2021,Q4,2021Q4,5883980.3,3743490.49,514906.35,1625583.4599999995,195,3125,27.63
C023,IronWorks IN,Industrial,Jordan,2022,Q1,2022Q1,5535269.3,3255764.13,255567.32,2023937.8499999999,197,3054,36.56
C023,IronWorks IN,Industrial,Jordan,2022,Q2,2022Q2,6677952.41,4710347.8,225637.44,1741967.1700000004,197,2701,26.09
C023,IronWorks IN,Industrial,Jordan,2022,Q3,2022Q3,6210161.97,3685396.88,242422.9,2282342.19,196,4123,36.75
C023,IronWorks IN,Industrial,Jordan,2022,Q4,2022Q4,5451819.26,3685473.3,433199.45,1333146.51,198,3564,24.45
C023,IronWorks IN,Industrial,Jordan,2023,Q1,2023Q1,5919622.69,4435167.99,497589.59,986865.1100000001,200,4839,16.67
C023,IronWorks IN,Industrial,Jordan,2023,Q2,2023Q2,6619529.91,4921307.5,479321.96,1218900.4500000002,201,5026,18.41
C023,IronWorks IN,Industrial,Jordan,2023,Q3,2023Q3,6416306.74,3930344.61,410456.54,2075505.5900000003,203,7782,32.35
C023,IronWorks IN,Industrial,Jordan,2023,Q4,2023Q4,5771894.98,3989716.78,490589.13,1291589.0700000008,201,3456,22.38
C023,IronWorks IN,Industrial,Jordan,2024,Q1,2024Q1,6690827.59,4465373.37,547751.26,1677702.9599999997,200,3206,25.07
C023,IronWorks IN,Industrial,Jordan,2024,Q2,2024Q2,6589794.47,3806839.25,465025.48,2317929.7399999998,199,2894,35.17
C023,IronWorks IN,Industrial,Jordan,2024,Q3,2024Q3,6046537.83,3581528.7,372833.44,2092175.69,196,2999,34.6
C023,IronWorks IN,Industrial,Jordan,2024,Q4,2024Q4,5789663.64,4283425.55,348770.65,1157467.44,199,2552,19.99
C024,MetroIndustries IN,Industrial,Egypt,2020,Q1,2020Q1,5280457.71,2977967.62,467082.14,1835407.9499999997,323,2425,34.76
C024,MetroIndustries IN,Industrial,Egypt,2020,Q2,2020Q2,5773173.22,3989423.36,235322.4,1548427.46,325,2596,26.82
C024,MetroIndustries IN,Industrial,Egypt,2020,Q3,2020Q3,5309953.44,3102535.89,167252.77,2040164.7800000003,327,2701,38.42
C024,MetroIndustries IN,Industrial,Egypt,2020,Q4,2020Q4,4358459.54,2822970.44,270904.87,1264584.23,329,2457,29.01
C024,MetroIndustries IN,Industrial,Egypt,2021,Q1,2021Q1,6564779.8,3735239.5,488642.05,2340898.25,327,7189,35.66
C024,MetroIndustries IN,Industrial,Egypt,2021,Q2,2021Q2,7623057.2,5117887.27,267370.52,2237799.4100000006,330,3362,29.36
C024,MetroIndustries IN,Industrial,Egypt,2021,Q3,2021Q3,6472966.85,4705307.43,504919.93,1262739.49,327,5543,19.51
C024,MetroIndustries IN,Industrial,Egypt,2021,Q4,2021Q4,6188562.98,4608477.57,416848.19,1163237.2200000002,327,6830,18.8
C024,MetroIndustries IN,Industrial,Egypt,2022,Q1,2022Q1,6571466.78,4493974.59,353266.91,1724225.2800000005,325,3780,26.24
C024,MetroIndustries IN,Industrial,Egypt,2022,Q2,2022Q2,7662638.67,4537497.55,262538.04,2862603.08,323,6098,37.36
C024,MetroIndustries IN,Industrial,Egypt,2022,Q3,2022Q3,6848335.49,5116122.76,423178.34,1309034.3900000004,323,5835,19.11
C024,MetroIndustries IN,Industrial,Egypt,2022,Q4,2022Q4,5964870.83,3716825.18,474786.42,1773259.23,321,2426,29.73
C024,MetroIndustries IN,Industrial,Egypt,2023,Q1,2023Q1,6789943.8,4908666.19,343290.79,1537986.8199999994,323,3862,22.65
C024,MetroIndustries IN,Industrial,Egypt,2023,Q2,2023Q2,7437386.7,4954339.42,284323.18,2198724.1,323,3996,29.56
C024,MetroIndustries IN,Industrial,Egypt,2023,Q3,2023Q3,6661431.83,4072084.61,383532.23,2205814.99,321,3277,33.11
C024,MetroIndustries IN,Industrial,Egypt,2023,Q4,2023Q4,5670602.0,4000098.55,397127.8,1273375.6500000001,324,3307,22.46
C024,MetroIndustries IN,Industrial,Egypt,2024,Q1,2024Q1,7520893.92,4160292.54,649994.4,2710606.98,324,3926,36.04
C024,MetroIndustries IN,Industrial,Egypt,2024,Q2,2024Q2,8320860.11,5971432.67,490854.63,1858572.8100000005,327,5578,22.34
C024,MetroIndustries IN,Industrial,Egypt,2024,Q3,2024Q3,6774931.37,4950168.67,412126.15,1412636.5500000003,329,4052,20.85
C024,MetroIndustries IN,Industrial,Egypt,2024,Q4,2024Q4,6503879.0,3876086.49,446717.07,2181075.44,331,3378,33.53
C025,FactoLine IN,Industrial,Egypt,2020,Q1,2020Q1,2789706.7,1761173.52,165836.63,862696.5500000002,434,1567,30.92
C025,FactoLine IN,Industrial,Egypt,2020,Q2,2020Q2,3109406.18,1799103.11,199859.04,1110444.03,433,2182,35.71
C025,FactoLine IN,Industrial,Egypt,2020,Q3,2020Q3,2943026.71,1817406.87,189511.47,936108.3699999999,436,1744,31.81
C025,FactoLine IN,Industrial,Egypt,2020,Q4,2020Q4,2342865.65,1288882.27,107291.16,946692.2199999999,437,1255,40.41
C025,FactoLine IN,Industrial,Egypt,2021,Q1,2021Q1,3433898.13,2025660.16,217229.25,1191008.72,440,1423,34.68
C025,FactoLine IN,Industrial,Egypt,2021,Q2,2021Q2,3714768.96,2197316.25,176405.67,1341047.04,437,2327,36.1
C025,FactoLine IN,Industrial,Egypt,2021,Q3,2021Q3,3721966.62,2613136.42,249056.21,859773.9900000002,435,1557,23.1
C025,FactoLine IN,Industrial,Egypt,2021,Q4,2021Q4,3329722.89,2382452.05,179378.64,767892.2000000003,435,1996,23.06
C025,FactoLine IN,Industrial,Egypt,2022,Q1,2022Q1,3538715.88,2033629.82,270404.48,1234681.5799999998,432,1572,34.89
C025,FactoLine IN,Industrial,Egypt,2022,Q2,2022Q2,4063763.62,2365662.76,326526.75,1371574.1100000003,435,3376,33.75
C025,FactoLine IN,Industrial,Egypt,2022,Q3,2022Q3,3902460.55,2293974.88,331310.91,1277174.76,433,2122,32.73
C025,FactoLine IN,Industrial,Egypt,2022,Q4,2022Q4,3424318.83,2397550.29,183288.77,843479.77,434,2846,24.63
C025,FactoLine IN,Industrial,Egypt,2023,Q1,2023Q1,3679762.16,2293143.74,315139.65,1071478.77,431,2400,29.12
C025,FactoLine IN,Industrial,Egypt,2023,Q2,2023Q2,3782838.58,2397247.07,177672.62,1207918.8900000001,430,2911,31.93
C025,FactoLine IN,Industrial,Egypt,2023,Q3,2023Q3,3882421.07,2284657.18,268675.22,1329088.6699999997,430,2133,34.23
C025,FactoLine IN,Industrial,Egypt,2023,Q4,2023Q4,3124777.41,1892030.65,232308.51,1000438.2500000002,428,1258,32.02
C025,FactoLine IN,Industrial,Egypt,2024,Q1,2024Q1,3549820.53,2555540.09,173195.01,821085.4299999999,426,1481,23.13
C025,FactoLine IN,Industrial,Egypt,2024,Q2,2024Q2,3989366.19,2243466.72,341959.83,1403939.6399999997,423,1631,35.19
C025,FactoLine IN,Industrial,Egypt,2024,Q3,2024Q3,3746819.57,2193532.43,173786.62,1379500.5199999996,420,1560,36.82
C025,FactoLine IN,Industrial,Egypt,2024,Q4,2024Q4,3351505.55,1985731.7,101928.26,1263845.5899999999,423,2258,37.71
